treat,age,edu,black,hispanic,married,nodegree,re75,re78,sample
0,36,11,1,0,0,1,7311.561,0,nsw
0,24,10,1,0,0,1,0,0,nsw
0,28,8,0,0,0,1,0,8190.421,nsw
0,39,11,1,0,0,1,83.68964,0,nsw
0,27,12,0,1,0,0,24276.97,15762.88,nsw
0,31,10,1,0,0,1,520.4463,14527.88,nsw
0,26,6,1,0,0,1,0,4813.05,nsw
0,30,11,1,0,1,1,24105.39,7263.025,nsw
0,31,8,1,0,0,1,4577.68,6153.83,nsw
0,26,8,1,0,0,1,5562.598,3523.578,nsw
0,26,10,1,0,1,1,9107.431,12659.58,nsw
0,24,12,1,0,0,0,159.8847,0,nsw
0,25,11,1,0,0,1,2455.067,8764.148,nsw
0,29,9,1,0,0,1,9160.693,0,nsw
0,30,14,1,0,1,0,0,7344.678,nsw
0,25,10,1,0,1,1,0,0,nsw
0,41,12,1,0,0,0,9818.467,0,nsw
0,29,11,1,0,1,1,0,0,nsw
0,25,12,1,0,1,0,0,0,nsw
0,28,13,1,0,0,0,0,0,nsw
0,23,11,1,0,0,1,0,4350.907,nsw
0,54,11,1,0,0,1,0,7812.522,nsw
0,33,5,0,1,0,1,0,0,nsw
0,31,12,0,0,0,0,494.643,0,nsw
0,34,12,1,0,0,0,4087.214,5670.82,nsw
0,50,8,1,0,1,1,5630.05,8997.193,nsw
0,31,11,1,0,0,1,7505.213,308.3352,nsw
0,36,12,0,1,0,0,11491.95,4978.501,nsw
0,20,8,1,0,0,1,0,3644.655,nsw
0,24,12,0,0,1,0,24294.75,665.7374,nsw
0,23,12,0,1,0,0,8960.684,7078.178,nsw
0,26,13,0,0,0,0,5395.119,9766.2,nsw
0,28,11,0,0,0,1,3200.912,7645.055,nsw
0,45,9,1,0,0,1,0,4844.803,nsw
0,23,10,1,0,1,1,9854.153,0,nsw
0,28,11,1,0,0,1,13371.25,0,nsw
0,26,11,1,0,1,1,4184.732,0,nsw
0,22,10,1,0,0,1,2174.955,5344.021,nsw
0,27,13,0,0,0,0,474.5018,4812.576,nsw
0,27,12,0,1,0,0,2677.771,17395.17,nsw
0,39,6,1,0,0,1,0,0,nsw
0,25,11,1,0,0,1,0,0,nsw
0,31,11,1,0,0,1,18291.41,0,nsw
0,22,12,1,0,0,0,2003.68,439.6881,nsw
0,22,10,1,0,0,1,13732.98,10770.96,nsw
0,28,10,1,0,0,1,367.8234,4858.895,nsw
0,31,11,1,0,0,1,6382.587,0,nsw
0,27,10,1,0,1,1,11280.71,0,nsw
0,28,11,1,0,1,1,5393.895,4974.586,nsw
0,26,12,1,0,0,0,0,0,nsw
0,27,12,1,0,0,0,32984.25,10833.34,nsw
0,27,12,0,0,0,0,5035.444,0,nsw
0,36,12,1,0,0,0,142.3973,0,nsw
0,26,8,1,0,1,1,4084.258,0,nsw
0,23,9,1,0,1,1,19289.85,7600.104,nsw
0,23,10,1,0,0,1,0,0,nsw
0,31,12,1,0,0,0,5613.909,0,nsw
0,36,7,1,0,0,1,1606.662,20780.65,nsw
0,39,12,1,0,1,0,6608.137,499.2572,nsw
0,35,11,1,0,1,1,8720.905,0,nsw
0,21,9,0,0,0,1,1577.167,1740.199,nsw
0,36,11,0,1,0,1,3063.878,1324.542,nsw
0,27,12,0,0,0,0,0,14792.9,nsw
0,26,11,1,0,0,1,1174.991,6672.021,nsw
0,28,9,1,0,1,1,9210.447,1239.844,nsw
0,33,9,0,1,1,1,0,0,nsw
0,28,11,1,0,1,1,10033.91,0,nsw
0,22,11,1,0,0,1,6974.484,3708.719,nsw
0,25,11,1,0,0,1,4284.429,4116.702,nsw
0,25,10,1,0,1,1,0,0,nsw
0,27,11,1,0,0,1,766.2986,0,nsw
0,26,8,0,0,1,1,36941.27,30247.5,nsw
0,28,12,1,0,1,0,5551.456,12780.02,nsw
0,25,10,0,0,0,1,8140.402,3412.955,nsw
0,22,10,0,0,0,1,10598.67,7094.92,nsw
0,23,8,1,0,0,1,0,3746.701,nsw
0,20,12,0,0,0,0,3104.815,12573.97,nsw
0,19,11,1,0,0,1,3285.68,11195.93,nsw
0,17,9,0,1,0,1,671.2271,4209.579,nsw
0,19,11,1,0,0,1,5160.259,0,nsw
0,18,11,1,0,0,1,4152.609,4164.767,nsw
0,17,10,0,1,0,1,1239.628,5088.986,nsw
0,20,11,1,0,0,1,3248.937,6027.639,nsw
0,18,8,1,0,0,1,0,1568.15,nsw
0,20,10,1,0,0,1,3677.588,557.7499,nsw
0,18,11,1,0,0,1,2041.363,796.559,nsw
0,19,10,0,1,0,1,2275.368,4335.159,nsw
0,17,8,1,0,0,1,0,7010.444,nsw
0,17,10,0,1,0,1,1734.559,6354.194,nsw
0,18,10,1,0,0,1,2682.125,0,nsw
0,18,10,1,0,0,1,240.1067,2891.668,nsw
0,19,11,0,1,1,1,308.2192,0,nsw
0,18,11,1,0,0,1,8784.237,1824.377,nsw
0,19,11,1,0,0,1,1615.901,8823.059,nsw
0,19,10,1,0,0,1,963.9971,7047.08,nsw
0,19,9,0,1,0,1,0,3811.683,nsw
0,18,10,1,0,0,1,1642.365,0,nsw
0,18,10,1,0,0,1,0,9602.439,nsw
0,17,11,1,0,0,1,3796.029,0,nsw
0,18,6,0,1,0,1,6142.681,3825.308,nsw
0,19,11,1,0,0,1,2445.589,9772.283,nsw
0,18,8,0,1,0,1,0,10798.56,nsw
0,18,11,1,0,0,1,0,4657.273,nsw
0,17,11,1,0,0,1,0,8551.533,nsw
0,19,10,1,0,0,1,0,4309.878,nsw
0,19,10,1,0,0,1,0,5286.396,nsw
0,18,9,1,0,0,1,0,12486.17,nsw
0,18,10,1,0,0,1,2285.03,3268.938,nsw
0,18,11,1,0,0,1,2292.171,4994.227,nsw
0,18,10,1,0,0,1,273.5525,5514.365,nsw
0,18,9,0,1,0,1,2684.91,2978.669,nsw
0,18,9,1,0,0,1,0,10877.35,nsw
0,18,12,1,0,0,0,1405.512,0,nsw
0,18,9,0,1,0,1,1646.51,1065.672,nsw
0,19,11,1,0,0,1,393.8598,2481.518,nsw
0,18,7,0,1,1,1,2672.202,6330.888,nsw
0,19,11,0,0,0,1,823.2544,2649.599,nsw
0,18,8,0,1,0,1,2483.852,11135.53,nsw
0,17,8,1,0,0,1,1178.219,14380.17,nsw
0,18,10,1,0,0,1,0,202.2847,nsw
0,17,10,1,0,0,1,1726.439,11061.62,nsw
0,17,10,1,0,0,1,664.569,0,nsw
0,20,10,1,0,0,1,690.192,10864.88,nsw
0,18,10,1,0,0,1,1428.144,11602.94,nsw
0,19,11,1,0,0,1,705.1964,0,nsw
0,17,10,1,0,0,1,0,2657.705,nsw
0,18,7,1,0,0,1,0,4132.577,nsw
0,18,11,1,0,0,1,0,11303.14,nsw
0,20,9,1,0,0,1,2483.852,0,nsw
0,19,10,0,1,0,1,0,0,nsw
0,18,9,1,0,0,1,0,0,nsw
0,17,10,1,0,0,1,0,0,nsw
0,17,11,1,0,0,1,1156.797,6365.031,nsw
0,17,10,1,0,0,1,0,2189.426,nsw
0,18,9,1,0,0,1,490.4656,3480.847,nsw
0,19,11,1,0,0,1,0,0,nsw
0,17,8,0,0,0,1,0,10210.99,nsw
0,18,10,1,0,0,1,0,11048.08,nsw
0,18,9,1,0,0,1,0,0,nsw
0,17,9,1,0,0,1,2595.267,0,nsw
0,17,8,1,0,0,1,0,8993.865,nsw
0,17,8,1,0,0,1,2036.79,0,nsw
0,19,9,0,1,0,1,2750.841,15581.44,nsw
0,17,9,1,0,0,1,620.9627,18085.73,nsw
0,19,10,1,0,0,1,1428.144,4687.937,nsw
0,19,6,0,1,0,1,0,5071.801,nsw
0,20,11,1,0,0,1,1633.202,1310.727,nsw
0,19,10,0,0,0,1,0,3194.01,nsw
0,17,11,0,0,0,1,0,0,nsw
0,18,9,0,0,0,1,559.596,7300.498,nsw
0,20,11,1,0,0,1,7666.875,7659.218,nsw
0,20,10,1,0,0,1,2856.287,18347.26,nsw
0,20,9,1,0,0,1,0,5193.089,nsw
0,19,9,1,0,0,1,2642.067,2652.625,nsw
0,18,10,1,0,0,1,2456.994,13674.75,nsw
0,19,11,1,0,0,1,4503.064,0,nsw
0,17,9,1,0,0,1,0,0,nsw
0,18,9,1,0,0,1,1413.863,3475.52,nsw
0,17,11,1,0,0,1,165.2077,4251.127,nsw
0,17,10,1,0,0,1,0,275.5661,nsw
0,19,10,1,0,0,1,604.1539,0,nsw
0,17,10,0,1,0,1,1168.902,11306.27,nsw
0,20,9,1,0,0,1,9691.033,8562.603,nsw
0,17,9,1,0,0,1,0,3590.702,nsw
0,19,11,1,0,0,1,0,0,nsw
0,17,10,0,0,0,1,2465.613,4211.662,nsw
0,19,10,1,0,1,1,0,12797.67,nsw
0,20,9,1,0,0,1,0,2035.914,nsw
0,18,11,1,0,0,1,1170.327,604.2287,nsw
0,18,10,0,1,1,1,1922.625,4768.354,nsw
0,18,9,1,0,0,1,0,2389.679,nsw
0,18,11,1,0,0,1,0,0,nsw
0,20,10,1,0,0,1,2749.977,6867.741,nsw
0,17,10,0,1,0,1,0,8469.275,nsw
0,19,11,1,0,0,1,0,0,nsw
0,19,9,1,0,0,1,1537.929,4188.736,nsw
0,17,10,1,0,0,1,0,1143.387,nsw
0,20,11,1,0,0,1,8012.085,18155.83,nsw
0,17,8,1,0,0,1,768.8102,3020.948,nsw
0,18,8,0,0,0,1,1345.909,1725.592,nsw
0,20,10,1,0,0,1,825.2301,0,nsw
0,17,9,0,1,0,1,0,5114.814,nsw
0,17,9,1,0,0,1,1206.441,0,nsw
0,19,11,1,0,0,1,0,0,nsw
0,18,10,1,0,0,1,0,781.2243,nsw
0,47,12,0,0,0,0,0,0,psid-1
0,50,12,1,0,1,0,0,0,psid-1
0,44,12,0,0,0,0,0,0,psid-1
0,28,12,1,0,1,0,0,0,psid-1
0,54,12,0,0,1,0,0,0,psid-1
0,55,12,0,1,1,0,0,0,psid-1
0,47,12,0,0,1,0,0,0,psid-1
0,25,12,1,0,0,0,0,0,psid-1
0,44,12,0,0,1,0,0,0,psid-1
0,50,12,1,0,1,0,0,0,psid-1
0,23,12,1,0,0,0,0,4728.725,psid-1
0,49,14,0,0,1,0,0,0,psid-1
0,55,14,0,0,1,0,0,0,psid-1
0,34,14,1,0,1,0,0,0,psid-1
0,34,16,0,0,1,0,0,11821.813,psid-1
0,55,13,0,1,1,0,0,0,psid-1
0,52,12,0,0,1,0,0,0,psid-1
0,52,15,0,0,1,0,0,0,psid-1
0,30,16,0,0,1,0,0,0,psid-1
0,21,12,0,0,0,0,0,0,psid-1
0,30,17,0,0,0,0,0,0,psid-1
0,44,12,0,0,1,0,0,0,psid-1
0,46,12,0,0,0,0,0,0,psid-1
0,53,17,0,0,1,0,0,0,psid-1
0,26,16,0,0,0,0,0,9014.1321,psid-1
0,49,12,0,0,1,0,0,13299.539,psid-1
0,39,15,0,0,1,0,0,1921.0445,psid-1
0,26,17,0,0,1,0,0,11821.813,psid-1
0,32,16,0,0,1,0,0,0,psid-1
0,34,12,0,0,1,0,0,0,psid-1
0,31,14,0,0,1,0,0,0,psid-1
0,39,17,0,1,1,0,0,8866.3594,psid-1
0,40,17,0,0,1,0,0,0,psid-1
0,31,12,0,0,1,0,0,0,psid-1
0,27,13,0,0,1,0,0,28076.805,psid-1
0,48,12,0,0,1,0,0,0,psid-1
0,41,13,0,0,1,0,0,0,psid-1
0,26,14,0,0,0,0,0,0,psid-1
0,50,17,0,0,0,0,0,0,psid-1
0,48,12,0,0,1,0,0,12930.108,psid-1
0,45,16,0,0,1,0,0,0,psid-1
0,37,13,0,0,1,0,0,0,psid-1
0,33,12,0,0,1,0,0,0,psid-1
0,31,12,0,0,1,0,0,0,psid-1
0,36,12,1,0,1,0,0,17732.719,psid-1
0,44,13,0,0,1,0,0,0,psid-1
0,28,17,0,0,1,0,0,0,psid-1
0,30,17,0,0,1,0,0,0,psid-1
0,42,16,0,0,1,0,0,0,psid-1
0,30,12,0,0,1,0,0,0,psid-1
0,27,16,0,0,1,0,0,0,psid-1
0,37,12,0,0,1,0,0,0,psid-1
0,37,12,0,0,1,0,0,0,psid-1
0,45,12,0,0,1,0,0,22165.899,psid-1
0,35,16,0,0,1,0,0,0,psid-1
0,37,17,0,0,1,0,0,66497.696,psid-1
0,27,17,0,0,1,0,0,0,psid-1
0,47,14,0,0,1,0,0,0,psid-1
0,48,12,0,0,1,0,0,0,psid-1
0,42,12,0,0,1,0,0,0,psid-1
0,43,12,0,0,1,0,0,0,psid-1
0,46,12,0,0,1,0,0,0,psid-1
0,46,12,0,0,1,0,0,0,psid-1
0,46,12,0,0,1,0,0,0,psid-1
0,29,16,0,0,1,0,0,8396.4424,psid-1
0,39,13,0,0,1,0,0,0,psid-1
0,32,12,0,0,1,0,0,0,psid-1
0,48,16,0,0,1,0,0,0,psid-1
0,48,16,0,0,1,0,0,0,psid-1
0,41,13,0,0,1,0,0,0,psid-1
0,42,13,0,0,1,0,0,0,psid-1
0,42,13,0,0,1,0,0,0,psid-1
0,42,13,0,0,1,0,0,0,psid-1
0,54,13,0,0,1,0,0,0,psid-1
0,29,14,0,0,1,0,0,0,psid-1
0,54,12,0,0,1,0,0,0,psid-1
0,54,12,0,0,1,0,0,0,psid-1
0,26,14,0,0,1,0,0,0,psid-1
0,43,17,0,0,1,0,0,36943.164,psid-1
0,54,12,0,0,1,0,0,0,psid-1
0,37,12,0,0,1,0,0,0,psid-1
0,54,16,0,0,1,0,0,0,psid-1
0,48,17,0,0,1,0,0,0,psid-1
0,44,12,0,0,1,0,0,0,psid-1
0,54,12,0,0,1,0,0,0,psid-1
0,38,12,0,0,1,0,0,0,psid-1
0,37,13,0,0,1,0,0,0,psid-1
0,27,17,0,0,1,0,0,0,psid-1
0,51,12,0,0,1,0,0,0,psid-1
0,39,12,0,0,1,0,0,0,psid-1
0,55,14,0,0,1,0,0,0,psid-1
0,54,13,0,0,1,0,0,0,psid-1
0,54,13,0,0,1,0,0,0,psid-1
0,34,12,0,0,1,0,0,0,psid-1
0,50,14,0,0,1,0,0,0,psid-1
0,50,12,0,0,1,0,0,0,psid-1
0,21,14,0,1,0,0,71.612903,3657.3733,psid-1
0,26,12,0,0,1,0,71.612903,0,psid-1
0,21,13,0,0,0,0,692.85484,2659.9078,psid-1
0,23,16,0,0,1,0,1521.7742,0,psid-1
0,21,15,0,0,0,0,3222.5806,14777.266,psid-1
0,23,14,0,0,0,0,3401.6129,5319.8157,psid-1
0,27,16,0,0,1,0,4833.871,0,psid-1
0,25,12,0,0,1,0,5729.0323,26599.078,psid-1
0,27,17,0,0,0,0,6087.0968,7388.6329,psid-1
0,55,12,0,0,1,0,6266.129,10344.086,psid-1
0,20,12,0,0,1,0,7161.2903,0,psid-1
0,18,12,0,0,1,0,8056.4516,19210.445,psid-1
0,27,12,0,0,1,0,8235.4839,20688.172,psid-1
0,28,16,0,0,1,0,8951.6129,36943.164,psid-1
0,36,12,1,0,1,0,8951.6129,11821.813,psid-1
0,33,13,1,0,1,0,10741.935,20688.172,psid-1
0,36,12,0,0,1,0,10741.935,0,psid-1
0,27,13,0,0,1,0,16112.903,29554.531,psid-1
0,45,17,0,0,1,0,16112.903,17732.719,psid-1
0,45,17,0,0,1,0,16112.903,17732.719,psid-1
0,45,17,0,0,1,0,16112.903,17732.719,psid-1
0,31,12,0,0,1,0,17903.226,0,psid-1
0,34,12,0,0,1,0,17903.226,63542.243,psid-1
0,34,12,0,0,1,0,17903.226,63542.243,psid-1
0,47,14,0,0,1,0,17903.226,22165.899,psid-1
0,35,16,0,0,1,0,19693.548,17732.719,psid-1
0,43,17,0,0,1,0,21161.613,29554.531,psid-1
0,25,12,1,0,1,0,21483.871,1220.6022,psid-1
0,29,15,0,0,0,0,21483.871,22313.671,psid-1
0,31,12,0,0,1,0,21483.871,20688.172,psid-1
0,52,12,0,0,1,0,21483.871,22165.899,psid-1
0,22,16,0,0,0,0,22558.065,32509.985,psid-1
0,53,15,0,0,1,0,24169.355,28076.805,psid-1
0,29,17,0,0,1,0,25959.677,36898.833,psid-1
0,31,13,0,0,1,0,25959.677,39898.618,psid-1
0,35,12,0,0,1,0,26138.71,29554.531,psid-1
0,29,16,0,0,1,0,26854.839,23643.625,psid-1
0,39,12,0,0,1,0,28645.161,31032.258,psid-1
0,37,14,0,0,1,0,32225.806,0,psid-1
0,30,14,0,0,1,0,32225.806,22165.899,psid-1
0,43,17,0,0,1,0,42251.613,41376.344,psid-1
0,32,17,0,0,1,0,46548.387,39898.618,psid-1
0,44,12,0,0,1,0,71612.903,81274.962,psid-1
0,32,16,0,0,1,0,6910.6452,18609.011,psid-1
0,43,12,1,0,1,0,1879.8387,5910.9063,psid-1
0,24,12,1,0,0,0,0,10344.086,psid-1
0,22,13,0,0,0,0,0,2305.2535,psid-1
0,35,15,0,0,1,0,537.09677,0,psid-1
0,26,15,0,0,0,0,1879.8387,3250.9985,psid-1
0,29,17,0,0,1,0,8951.6129,0,psid-1
0,23,12,1,0,0,0,3222.5806,5910.9063,psid-1
0,19,12,0,0,1,0,8593.5484,26599.078,psid-1
0,48,16,0,0,1,0,1466.2742,1152.6267,psid-1
0,48,16,0,0,1,0,1466.2742,1152.6267,psid-1
0,22,12,1,0,1,0,0,0,psid-1
0,20,12,1,0,0,0,12532.258,2955.4531,psid-1
0,24,17,0,0,1,0,0,24825.806,psid-1
0,27,16,0,0,1,0,1253.2258,4363.7266,psid-1
0,21,14,0,0,0,0,2685.4839,11082.949,psid-1
0,53,13,0,0,1,0,3938.7097,4728.725,psid-1
0,53,13,0,0,1,0,3938.7097,4728.725,psid-1
0,53,16,0,0,1,0,0,2955.4531,psid-1
0,22,15,0,0,1,0,5370.9677,22165.899,psid-1
0,21,15,0,0,0,0,9667.7419,4137.6344,psid-1
0,30,12,0,0,1,0,1790.3226,1477.7266,psid-1
0,21,12,1,0,0,0,5460.4839,1152.6267,psid-1
0,27,16,0,0,1,0,17545.161,21427.035,psid-1
0,22,15,0,0,0,0,2864.5161,5024.2704,psid-1
0,22,12,1,0,1,0,2470.6452,0,psid-1
0,23,13,0,0,1,0,5370.9677,11378.495,psid-1
0,33,12,0,0,1,0,0,2770.7373,psid-1
0,24,13,0,0,0,0,3127.6935,14777.266,psid-1
0,20,12,1,0,0,0,4475.8065,17732.719,psid-1
0,22,16,0,0,0,0,23274.194,25860.215,psid-1
0,19,12,0,0,1,0,10741.935,0,psid-1
0,22,15,0,0,1,0,17187.097,25860.215,psid-1
0,43,14,0,0,1,0,0,6992.6022,psid-1
0,39,12,0,0,1,0,7161.2903,11821.813,psid-1
0,28,12,1,0,0,0,2864.5161,0,psid-1
0,19,14,0,0,0,0,3222.5806,0,psid-1
0,26,17,0,0,1,0,12532.258,23643.625,psid-1
0,18,12,0,0,1,0,11100,20688.172,psid-1
0,23,15,0,0,1,0,2506.4516,9974.6544,psid-1
0,24,12,1,0,0,0,4654.8387,11821.813,psid-1
0,27,12,0,0,1,0,0,5910.9063,psid-1
0,29,17,0,0,1,0,15217.742,24382.488,psid-1
0,22,12,1,0,0,0,17133.387,11821.813,psid-1
0,27,12,0,0,1,0,254.22581,1090.5622,psid-1
0,27,15,0,0,1,0,4654.8387,19210.445,psid-1
0,20,12,1,0,0,0,8951.6129,13299.539,psid-1
0,27,12,1,0,1,0,1994.4194,17732.719,psid-1
0,23,12,1,0,1,0,2864.5161,8866.3594,psid-1
0,23,12,1,0,1,0,11637.097,9752.9954,psid-1
0,22,12,0,0,1,0,15396.774,39898.618,psid-1
0,31,12,1,0,1,0,18440.323,24973.579,psid-1
0,26,17,0,0,0,0,11637.097,9457.4501,psid-1
0,20,12,0,0,1,0,0,4433.1797,psid-1
0,30,17,0,0,1,0,4296.7742,22476.221,psid-1
0,42,16,0,0,0,0,17903.226,16254.992,psid-1
0,21,14,0,0,1,0,9309.6774,23052.535,psid-1
0,25,16,0,0,1,0,2954.0323,0,psid-1
0,27,15,0,0,1,0,0,0,psid-1
0,26,17,0,0,1,0,19693.548,26599.078,psid-1
0,29,16,0,0,1,0,17187.097,23643.625,psid-1
0,20,12,0,0,0,0,716.12903,0,psid-1
0,52,12,0,0,1,0,0,0,psid-1
0,23,17,0,0,0,0,2148.3871,33987.711,psid-1
0,21,14,0,0,1,0,7161.2903,17141.628,psid-1
0,24,16,0,0,0,0,8951.6129,17732.719,psid-1
0,30,17,0,0,1,0,12084.677,5172.043,psid-1
0,25,17,0,0,0,0,17414.468,5030.1813,psid-1
0,21,12,0,0,1,0,6803.2258,7388.6329,psid-1
0,28,12,0,0,1,0,10741.935,9014.1321,psid-1
0,20,12,0,0,1,0,6266.129,15244.227,psid-1
0,36,16,0,0,0,0,4833.871,5319.8157,psid-1
0,19,12,1,0,0,0,8056.4516,12117.358,psid-1
0,21,12,1,0,1,0,3043.5484,10048.541,psid-1
0,47,12,0,0,1,0,9513.7742,5319.8157,psid-1
0,24,16,0,0,1,0,4833.871,33987.711,psid-1
0,24,12,1,0,1,0,8951.6129,17732.719,psid-1
0,25,17,0,0,1,0,10562.903,30101.29,psid-1
0,21,16,0,0,1,0,10562.903,16993.856,psid-1
0,31,12,1,0,1,0,11064.194,15959.447,psid-1
0,26,14,0,0,1,0,13427.419,31032.258,psid-1
0,22,12,1,0,0,0,10367.758,5763.1336,psid-1
0,20,13,1,0,0,0,12532.258,14777.266,psid-1
0,20,13,0,1,1,0,10025.806,27337.942,psid-1
0,27,14,0,0,1,0,0,26007.988,psid-1
0,26,12,0,0,0,0,11637.097,10344.086,psid-1
0,23,17,0,0,1,0,5370.9677,0,psid-1
0,23,12,1,0,0,0,12532.258,14186.175,psid-1
0,22,12,1,0,0,0,4475.8065,0,psid-1
0,21,12,1,0,0,0,11458.065,11208.556,psid-1
0,21,12,0,0,1,0,12532.258,25121.352,psid-1
0,28,14,0,0,1,0,7877.4194,13742.857,psid-1
0,27,12,1,0,1,0,0,8275.2688,psid-1
0,25,14,0,0,0,0,1790.3226,0,psid-1
0,30,12,0,0,1,0,3222.5806,3250.9985,psid-1
0,27,13,1,0,1,0,4096.2581,24514.006,psid-1
0,22,13,0,0,0,0,6266.129,17363.287,psid-1
0,23,16,0,0,1,0,14143.548,22165.899,psid-1
0,24,12,1,0,1,0,14322.581,26599.078,psid-1
0,19,13,0,0,0,0,15217.742,17732.719,psid-1
0,21,14,0,0,1,0,11407.935,17141.628,psid-1
0,29,17,0,0,1,0,7161.2903,8866.3594,psid-1
0,27,16,0,0,1,0,11637.097,25121.352,psid-1
0,28,15,0,0,1,0,15217.742,9161.9048,psid-1
0,26,12,0,0,1,0,0,2955.4531,psid-1
0,54,12,0,0,1,0,0,0,psid-1
0,28,15,1,0,0,0,0,12708.449,psid-1
0,27,15,0,0,1,0,10741.935,18471.582,psid-1
0,26,13,0,0,0,0,5729.0323,9605.2227,psid-1
0,21,12,0,0,1,0,7934.7097,0,psid-1
0,53,14,1,0,1,0,8421.6774,8127.4962,psid-1
0,21,13,0,0,1,0,12743.516,11082.949,psid-1
0,22,13,0,0,0,0,3759.6774,16254.992,psid-1
0,27,16,0,0,0,0,0,0,psid-1
0,37,15,0,1,1,0,179.03226,11821.813,psid-1
0,33,13,0,0,0,0,3580.6452,16254.992,psid-1
0,19,12,1,0,0,0,3759.6774,3694.3164,psid-1
0,28,12,0,0,1,0,4475.8065,15663.902,psid-1
0,32,12,1,0,1,0,5370.9677,8866.3594,psid-1
0,24,12,0,0,0,0,5370.9677,5910.9063,psid-1
0,22,12,0,0,0,0,7497.871,17732.719,psid-1
0,20,12,1,0,1,0,8951.6129,20688.172,psid-1
0,23,12,0,0,1,0,8951.6129,12058.249,psid-1
0,27,12,1,0,1,0,8951.6129,2210.679,psid-1
0,23,12,1,0,1,0,12532.258,21870.353,psid-1
0,19,12,0,1,1,0,12532.258,13299.539,psid-1
0,27,14,0,0,0,0,14322.581,16254.992,psid-1
0,22,16,0,0,1,0,16112.903,16254.992,psid-1
0,42,12,0,0,1,0,16112.903,15516.129,psid-1
0,20,13,0,0,0,0,17491.452,2216.5899,psid-1
0,29,13,0,0,0,0,0,0,psid-1
0,23,12,1,0,1,0,13427.419,4433.1797,psid-1
0,19,12,0,0,1,0,9309.6774,11963.674,psid-1
0,21,12,1,0,1,0,13092.629,10583.478,psid-1
0,26,12,0,0,1,0,13606.452,11969.585,psid-1
0,21,16,0,0,0,0,22379.032,27337.942,psid-1
0,24,12,1,0,1,0,15416.468,8335.8556,psid-1
0,29,12,0,0,1,0,5908.0645,14481.72,psid-1
0,26,12,1,0,1,0,8593.5484,10344.086,psid-1
0,23,14,1,0,1,0,10398.194,13003.994,psid-1
0,25,12,0,0,0,0,9130.6452,15811.674,psid-1
0,21,12,0,0,1,0,5729.0323,18096.24,psid-1
0,25,12,1,0,0,0,6266.129,10344.086,psid-1
0,22,12,0,0,1,0,9939.871,15486.575,psid-1
0,22,12,0,0,1,0,10741.935,19653.763,psid-1
0,23,12,1,0,1,0,12174.194,18471.582,psid-1
0,18,12,0,0,0,0,14322.581,22165.899,psid-1
0,27,12,1,0,0,0,14322.581,19210.445,psid-1
0,21,12,1,0,0,0,14859.677,5578.4178,psid-1
0,25,12,0,0,1,0,16112.903,26599.078,psid-1
0,21,13,0,0,1,0,17903.226,28224.578,psid-1
0,27,12,0,0,1,0,44758.065,0,psid-1
0,23,12,0,0,1,0,7161.2903,10416.495,psid-1
0,21,12,0,0,1,0,14995.742,17732.719,psid-1
0,23,14,1,0,1,0,12532.258,8866.3594,psid-1
0,23,16,1,0,0,0,16490.661,19210.445,psid-1
0,31,17,0,0,1,0,29465.129,39817.343,psid-1
0,27,12,1,0,1,0,5370.9677,6649.7696,psid-1
0,21,12,1,0,1,0,7161.2903,7388.6329,psid-1
0,23,12,1,0,1,0,8271.2903,10403.195,psid-1
0,19,12,0,0,1,0,5550,11526.267,psid-1
0,46,12,0,0,1,0,8504.0323,10376.596,psid-1
0,24,12,0,0,1,0,2864.5161,2216.5899,psid-1
0,20,13,0,1,0,0,0,8275.2688,psid-1
0,24,17,0,0,1,0,5370.9677,22904.762,psid-1
0,23,12,0,0,1,0,9130.6452,11821.813,psid-1
0,34,12,0,0,1,0,9166.4516,23475.164,psid-1
0,35,12,0,0,1,0,9313.2581,11821.813,psid-1
0,23,12,0,0,0,0,11834.032,16846.083,psid-1
0,21,14,1,0,0,0,5370.9677,9900.768,psid-1
0,21,12,0,1,1,0,8772.5806,10512.547,psid-1
0,26,12,0,0,1,0,0,13299.539,psid-1
0,23,13,0,0,1,0,8593.5484,23643.625,psid-1
0,27,12,0,1,1,0,11279.032,14038.402,psid-1
0,50,12,0,1,1,0,9846.7742,13299.539,psid-1
0,27,12,1,0,1,0,0,11821.813,psid-1
0,25,12,0,0,1,0,2685.4839,25121.352,psid-1
0,21,12,1,0,1,0,4296.7742,14777.266,psid-1
0,21,13,0,0,1,0,8593.5484,28787.591,psid-1
0,33,12,1,0,0,0,8951.6129,0,psid-1
0,19,12,0,0,1,0,9846.7742,20688.172,psid-1
0,20,12,0,0,1,0,10204.839,29258.986,psid-1
0,22,12,1,0,1,0,10741.935,11162.747,psid-1
0,32,12,0,0,1,0,11458.065,11821.813,psid-1
0,24,13,0,0,1,0,11458.065,11526.267,psid-1
0,29,12,1,0,1,0,12532.258,19210.445,psid-1
0,23,12,1,0,1,0,12532.258,11821.813,psid-1
0,26,14,0,0,1,0,13427.419,20688.172,psid-1
0,20,12,0,0,1,0,13427.419,10713.518,psid-1
0,27,12,1,0,1,0,14322.581,11821.813,psid-1
0,24,12,1,0,1,0,14322.581,33987.711,psid-1
0,24,17,0,0,0,0,16112.903,36943.164,psid-1
0,21,13,0,0,0,0,16112.903,20688.172,psid-1
0,25,12,1,0,1,0,21483.871,6649.7696,psid-1
